1.0000000e+00,4.5000000e-03
8.0010400e+01,1.0000000e+00
1.0001040e+02,3.0000000e+00
1.2001040e+02,5.0000000e+00
1.4001040e+02,8.0000000e+00
1.6001040e+02,9.0000000e+00
1.8001040e+02,9.5000000e+00
2.0001040e+02,1.4000000e+01
2.2001040e+02,1.2000000e+01
2.4001040e+02,1.3000000e+01
2.6001040e+02,1.0000000e+01
2.8001040e+02,8.0000000e+00
3.6390620e+02,4.5000000e-03
3.6392710e+02,4.5000000e-03
3.6394790e+02,4.5000000e-03
3.6396880e+02,4.5000000e-03
3.6398960e+02,4.5000000e-03
3.6401040e+02,4.5000000e-03
3.6403120e+02,4.5000000e-03
3.6405210e+02,4.5000000e-03
3.6407290e+02,4.5000000e-03
3.6409380e+02,4.5000000e-03
3.6411460e+02,4.5000000e-03
3.6413540e+02,4.5000000e-03
3.6415620e+02,4.5000000e-03
3.6417710e+02,4.5000000e-03
3.6419790e+02,4.5000000e-03
3.6421880e+02,4.5000000e-03
3.6423960e+02,4.5000000e-03
3.6426040e+02,4.5000000e-03
3.6428120e+02,4.5000000e-03
3.6430210e+02,4.5000000e-03
3.6432290e+02,4.5000000e-03
3.6434380e+02,4.5000000e-03
3.6436460e+02,4.5000000e-03
3.6438540e+02,4.5000000e-03
3.6440620e+02,4.5000000e-03
3.6442710e+02,4.5000000e-03
3.6444790e+02,4.5000000e-03
3.6446880e+02,4.5000000e-03
3.6448960e+02,4.5000000e-03
3.6451040e+02,4.5000000e-03
3.6453120e+02,4.5000000e-03
3.6455210e+02,4.5000000e-03
3.6457290e+02,4.5000000e-03
3.6459380e+02,4.5000000e-03
3.6461460e+02,4.5000000e-03
3.6463540e+02,4.5000000e-03
3.6465620e+02,4.5000000e-03
3.6467710e+02,4.5000000e-03
3.6469790e+02,4.5000000e-03
3.6471880e+02,4.5000000e-03
3.6473960e+02,4.5000000e-03
3.6476040e+02,4.5000000e-03
3.6478120e+02,4.5000000e-03
3.6480210e+02,4.5000000e-03
3.6482290e+02,4.5000000e-03
3.6484380e+02,4.5000000e-03
3.6486460e+02,4.5000000e-03
3.6488540e+02,4.5000000e-03
3.6490620e+02,4.5000000e-03
3.6492710e+02,4.5000000e-03
3.6494790e+02,4.5000000e-03
3.6496880e+02,4.5000000e-03
3.6498960e+02,4.5000000e-03
3.6501040e+02,4.5000000e-03
3.6503120e+02,4.5000000e-03
3.6505210e+02,4.5000000e-03
3.6507290e+02,4.5000000e-03
3.6509380e+02,4.5000000e-03
3.6511460e+02,4.5000000e-03
3.6513540e+02,4.5000000e-03
3.6515620e+02,4.5000000e-03
3.6517710e+02,4.5000000e-03
3.6519790e+02,4.5000000e-03
3.6521880e+02,4.5000000e-03
3.6523960e+02,4.5000000e-03
3.6526040e+02,4.5000000e-03
3.6528120e+02,4.5000000e-03
3.6530210e+02,4.5000000e-03
3.6532290e+02,4.5000000e-03
3.6534380e+02,4.5000000e-03
3.6536460e+02,4.5000000e-03
3.6538540e+02,4.5000000e-03
3.6540620e+02,4.5000000e-03
3.6542710e+02,4.5000000e-03
3.6544790e+02,4.5000000e-03
3.6546880e+02,4.5000000e-03
3.6548960e+02,4.5000000e-03
3.6551040e+02,4.5000000e-03
3.6553120e+02,4.5000000e-03
3.6555210e+02,4.5000000e-03
3.6557290e+02,4.5000000e-03
3.6559380e+02,4.5000000e-03
3.6561460e+02,4.5000000e-03
3.6563540e+02,4.5000000e-03
3.6565620e+02,4.5000000e-03
3.6567710e+02,4.5000000e-03
3.6569790e+02,4.5000000e-03
3.6571880e+02,4.5000000e-03
3.6573960e+02,4.5000000e-03
3.6576040e+02,4.5000000e-03
3.6578120e+02,4.5000000e-03
3.6580210e+02,4.5000000e-03
3.6582290e+02,4.5000000e-03
3.6584380e+02,4.5000000e-03
3.6586460e+02,4.5000000e-03
3.6588540e+02,4.5000000e-03
3.6590620e+02,4.5000000e-03
3.6592710e+02,4.5000000e-03
3.6594790e+02,4.5000000e-03
3.6596880e+02,4.5000000e-03
3.6598960e+02,4.5000000e-03
3.6600000e+02,4.5000000e-03
3.6699000e+02,4.5000000e-03
